filename,commit_count,lines,deletions,insertions,bug_fix_commits,bug_density
UnitTestsRunnerSettings.asset.meta,3,36725,18202,18523,0,0.0
UnitTestsRunnerSettings.cs,3,54470,18194,36276,0,0.0
UnitTestsRunnerSettings.cs.meta,3,54470,18194,36276,0,0.0
UnityCallable.java,1,21682,20,21662,0,0.0
UnityCallable.java.meta,1,21682,20,21662,0,0.0
UnityHTTP.meta,1,3531,1375,2156,0,0.0
UnityLockfile,2,348,269,79,0,0.0
UnityMessage.java,1,21682,20,21662,0,0.0
UnityMessage.java.meta,1,21682,20,21662,0,0.0
UnityParams.java,1,21682,20,21662,0,0.0
UnityParams.java.meta,1,21682,20,21662,0,0.0
UnityTempFile-9aa3436fabbdd47ce8f06b0d0ab71412,2,348,269,79,0,0.0
UnityTestTools.meta,1,18190,0,18190,0,0.0
UnityUnitTest.cs,3,54470,18194,36276,0,0.0
UnityUnitTest.cs.meta,3,54470,18194,36276,0,0.0
Unlit Transparent HUD.shader,1,101002,17,100985,0,0.0
Unlit Transparent HUD.shader.meta,1,101002,17,100985,0,0.0
UnsupportedScanTechnologyException.cs,4,1062,357,705,0,0.0
UnsupportedScanTechnologyException.cs.meta,1,274,5,269,0,0.0
UpgradeLog.XML,1,746,33,713,0,0.0
UpgradeLog.htm,1,746,33,713,0,0.0
UpgradeReport.css,1,746,33,713,0,0.0
UpgradeReport.xslt,1,746,33,713,0,0.0
UpgradeReport_Error.png,1,746,33,713,0,0.0
UpgradeReport_Information.png,1,746,33,713,0,0.0
UpgradeReport_Success.png,1,746,33,713,0,0.0
UpgradeReport_Warning.png,1,746,33,713,0,0.0
UploadFailedException.cs,4,1328,484,844,0,0.0
UploadFailedException.cs.meta,4,1272,483,789,0,0.0
UploadGui.cs,10,6589,1990,4599,2,0.2
UploadGui.cs.meta,2,1614,20,1594,0,0.0
UploadGui.cs.orig,2,862,459,403,0,0.0
UploadGui.cs.orig.meta,2,519,53,466,0,0.0
UploadGui.meta,3,2385,407,1978,0,0.0
UploadGui.unity,24,6871,3761,3110,4,0.16666666666666666
UploadGui.unity.meta,1,939,0,939,0,0.0
UploadStandardSkin.guiskin,2,22448,22305,143,0,0.0
UploadStandardSkin.guiskin.meta,1,22197,22168,29,0,0.0
User.cs,7,727,218,509,2,0.2857142857142857
User.cs.meta,1,221,0,221,0,0.0
User.meta,1,221,0,221,0,0.0
UserController.cs,11,5908,2433,3475,1,0.09090909090909091
UserController.cs.meta,1,3531,1375,2156,0,0.0
UserData.cs,2,263,17,246,1,0.5
UserData.cs.meta,1,221,0,221,0,0.0
UserTest.cs,5,234,72,162,1,0.2
UserTest.cs.meta,1,83,0,83,0,0.0
Util.cs,4,383,64,319,0,0.0
Util.cs.meta,2,252,37,215,0,0.0
Util.meta,2,101092,19,101073,0,0.0
ValueDoesNotChange.cs,3,54470,18194,36276,0,0.0
ValueDoesNotChange.cs.meta,3,54470,18194,36276,0,0.0
Vase1.prefab,5,3074,93,2981,0,0.0
Vase1.prefab.meta,4,2927,82,2845,0,0.0
Vase1Material.mat,3,26534,59,26475,0,0.0
Vase1Material.mat.meta,3,26534,59,26475,0,0.0
Vase1Normal.png,2,2782,51,2731,0,0.0
Vase1Normal.png.meta,2,2782,51,2731,0,0.0
Vase1Texture.png,2,2782,51,2731,0,0.0
Vase1Texture.png.meta,2,2782,51,2731,0,0.0
Vector2Comparer.cs,3,54470,18194,36276,0,0.0
Vector2Comparer.cs.meta,3,54470,18194,36276,0,0.0
Vector3Comparer.cs,3,54470,18194,36276,0,0.0
Vector3Comparer.cs.meta,3,54470,18194,36276,0,0.0
Vector4Comparer.cs,3,54470,18194,36276,0,0.0
Vector4Comparer.cs.meta,3,54470,18194,36276,0,0.0
VectorComparerBase.cs,3,54470,18194,36276,0,0.0
VectorComparerBase.cs.meta,3,54470,18194,36276,0,0.0
VerPanel.prefab,1,33,4,29,0,0.0
VerPanel.prefab.meta,1,33,4,29,0,0.0
VignetteAndChromaticAberration.cs,1,23752,8,23744,0,0.0
VignetteAndChromaticAberration.cs.meta,1,23752,8,23744,0,0.0
VignetteAndChromaticAberrationEditor.cs,1,23752,8,23744,0,0.0
VignetteAndChromaticAberrationEditor.cs.meta,1,23752,8,23744,0,0.0
VignetteMask.png,1,23752,8,23744,0,0.0
VignetteMask.png.meta,1,23752,8,23744,0,0.0
VignetteShader.shader,1,23752,8,23744,0,0.0
VignetteShader.shader.meta,1,23752,8,23744,0,0.0
VignettingShader.shader,1,23752,8,23744,0,0.0
VignettingShader.shader.meta,1,23752,8,23744,0,0.0
VirtualInput.cs,1,4181,22,4159,0,0.0
VirtualInput.cs.meta,1,4181,22,4159,0,0.0
Vortex.cs,1,23752,8,23744,0,0.0
Vortex.cs.meta,1,23752,8,23744,0,0.0
VortexEffect.shader,1,23752,8,23744,0,0.0
VortexEffect.shader.meta,1,23752,8,23744,0,0.0
Walking.meta,1,114,27,87,0,0.0
WalkingActions.cs,16,1420,527,893,8,0.5
WalkingActions.cs.meta,2,726,425,301,1,0.5
WalkingController.meta,1,193,10,183,0,0.0
WalkingController.unity,27,131847,669,131178,8,0.2962962962962963
WalkingController.unity.meta,1,187,1,186,0,0.0
WalkingModeFunctions.cs,7,101889,475,101414,1,0.14285714285714285
WalkingModeFunctions.cs.meta,1,129,27,102,1,1.0
WalkingTests.cs,9,1163,187,976,2,0.2222222222222222
WalkingTests.cs.meta,1,193,10,183,0,0.0
Wall1.mat,4,25142,40,25102,0,0.0
Wall1.mat.meta,3,24949,30,24919,0,0.0
Wall1.mat.meta.orig,1,164,1,163,0,0.0
Wall1.mat.meta.orig.meta,1,164,1,163,0,0.0
Wall1.mat.orig,2,357,11,346,0,0.0
Wall1.mat.orig.meta,1,164,1,163,0,0.0
Wall1.png,2,709,13,696,0,0.0
Wall1.png.meta,2,709,13,696,0,0.0
Wall1.prefab,2,161,22,139,0,0.0
Wall1.prefab.meta,1,57,0,57,0,0.0
Wall1Material.mat,2,24378,9,24369,0,0.0
Wall1Material.mat.meta,2,24378,9,24369,0,0.0
Wall1Normal.png,2,709,13,696,0,0.0
Wall1Normal.png.meta,2,709,13,696,0,0.0
Wall2.obj,2,2100,102,1998,2,1.0
Wall2.obj.meta,2,2100,102,1998,2,1.0
Wall2.png,2,2100,102,1998,2,1.0
Wall2.png.meta,2,2100,102,1998,2,1.0
Wall2.prefab,3,142,42,100,2,0.6666666666666666
Wall2.prefab.meta,1,57,0,57,0,0.0
Wall2Mat.mat,1,1740,3,1737,1,1.0
Wall2Mat.mat.meta,1,1740,3,1737,1,1.0
Wall2Material.mat,3,25852,110,25742,2,0.6666666666666666
Wall2Material.mat.meta,2,25492,11,25481,1,0.5
Wall2Normal.png,1,360,99,261,1,1.0
Wall2Normal.png.meta,1,360,99,261,1,1.0
Wall3.png,1,1248,7,1241,0,0.0
Wall3.png.meta,1,1248,7,1241,0,0.0
Wall3.prefab,2,95,21,74,0,0.0
Wall3.prefab.meta,1,60,5,55,0,0.0
Wall3Material.mat,2,25000,15,24985,0,0.0
Wall3Material.mat.meta,2,25000,15,24985,0,0.0
Wall3Normal.png,1,1248,7,1241,0,0.0
Wall3Normal.png.meta,1,1248,7,1241,0,0.0
Wall4.prefab,1,23752,8,23744,0,0.0
Wall4.prefab.meta,1,23752,8,23744,0,0.0
Wall4Material.mat,1,23752,8,23744,0,0.0
Wall4Material.mat.meta,1,23752,8,23744,0,0.0
Wall4Normal.png,1,23752,8,23744,0,0.0
Wall4Normal.png.meta,1,23752,8,23744,0,0.0
Weapon.tif,4,61707,25431,36276,0,0.0
Weapon.tif.meta,4,61707,25431,36276,0,0.0
Weapons.meta,8,123414,50862,72552,0,0.0
Web.meta,7,482,225,257,2,0.2857142857142857
White.psd,2,23239,1575,21664,0,0.0
White.psd.meta,2,23239,1575,21664,0,0.0
Window.prefab,2,376,146,230,0,0.0
Window.prefab.meta,1,376,146,230,0,0.0
Wood bump.jpg,1,23752,8,23744,0,0.0
Wood bump.jpg.meta,1,23752,8,23744,0,0.0
Wood.jpg,1,23752,8,23744,0,0.0
Wood.jpg.meta,1,23752,8,23744,0,0.0
WoodMain.jpg,1,23752,8,23744,0,0.0
WoodMain.jpg.meta,1,23752,8,23744,0,0.0
WoodMain.mat,1,23752,8,23744,0,0.0
WoodMain.mat.meta,1,23752,8,23744,0,0.0
XCBuildConfiguration.cs,1,21682,20,21662,0,0.0
XCBuildConfiguration.cs.meta,1,21682,20,21662,0,0.0
XCConfigurationList.cs,1,21682,20,21662,0,0.0
XCConfigurationList.cs.meta,1,21682,20,21662,0,0.0
XCFileOperationQueue.cs,1,21682,20,21662,0,0.0
XCFileOperationQueue.cs.meta,1,21682,20,21662,0,0.0
XCMod.cs,1,21682,20,21662,0,0.0
XCMod.cs.meta,1,21682,20,21662,0,0.0
XCProject.cs,1,21682,20,21662,0,0.0
XCProject.cs.meta,1,21682,20,21662,0,0.0
XCSourceFile.cs,1,21682,20,21662,0,0.0
XCSourceFile.cs.meta,1,21682,20,21662,0,0.0
XCTarget.cs,1,21682,20,21662,0,0.0
XCTarget.cs.meta,1,21682,20,21662,0,0.0
XCodeEditor-for-Unity.meta,1,21682,20,21662,0,0.0
XmlResultWriter.cs,3,54470,18194,36276,0,0.0
XmlResultWriter.cs.meta,3,54470,18194,36276,0,0.0
_Antialiasing.meta,1,23752,8,23744,0,0.0
_BloomAndFlares.meta,1,23752,8,23744,0,0.0
_DepthOfField.meta,1,23752,8,23744,0,0.0
__EditModeScene,2,348,269,79,0,0.0
add_art.png,2,863,424,439,0,0.0
add_art.png.meta,1,217,4,213,0,0.0
add_object.png,2,3355,420,2935,0,0.0
add_object.png.meta,1,2709,0,2709,0,0.0
android-libs.meta,1,21682,20,21662,0,0.0
android-support-v4.jar,3,43396,44,43352,0,0.0
android-support-v4.jar.meta,3,43396,44,43352,0,0.0
android.jar,2,2305,62,2243,0,0.0
android.jar.meta,2,2305,62,2243,0,0.0
android.meta,1,21682,20,21662,0,0.0
ant.properties,1,21682,20,21662,0,0.0
ant.properties.meta,1,21682,20,21662,0,0.0
app-csharp.sln,3,725,269,456,0,0.0
app-csharp.v11.suo,12,1246,372,874,2,0.16666666666666666
app.sln,3,725,269,456,0,0.0
app.userprefs,52,14239,2370,11869,7,0.1346153846153846
app.userprefs.orig,2,138,86,52,0,0.0
armeabi.meta,2,4283,2052,2231,0,0.0
arrow.png,2,706,420,286,0,0.0
arrow.png.meta,2,706,420,286,0,0.0
assetDatabase3,16,610,38,572,0,0.0
attrs.xml,1,21682,20,21662,0,0.0
attrs.xml.meta,1,21682,20,21662,0,0.0
awesomepeople.meta,2,4283,2052,2231,0,0.0
back.png,1,939,0,939,0,0.0
back.png.meta,1,939,0,939,0,0.0
bin.meta,2,4283,2052,2231,0,0.0
black.png,1,4181,22,4159,0,0.0
black.png.meta,1,4181,22,4159,0,0.0
blob.psd,4,61707,25431,36276,0,0.0
blob.psd.meta,4,61707,25431,36276,0,0.0
bolts-android-1.1.2.jar,2,43364,40,43324,0,0.0
bolts-android-1.1.2.jar.meta,3,43396,44,43352,0,0.0
box.png,1,939,0,939,0,0.0
box.png.meta,1,939,0,939,0,0.0
browscap.ini,4,88695,44334,44361,0,0.0
build.properties,2,2100,2079,21,0,0.0
build.properties.meta,2,2100,2079,21,0,0.0
build.xml,4,26014,2104,23910,0,0.0
build.xml.meta,3,25965,2072,23893,0,0.0
button.png,1,939,0,939,0,0.0
button.png.meta,1,939,0,939,0,0.0
buttonOver.png,1,939,0,939,0,0.0
buttonOver.png.meta,1,939,0,939,0,0.0
buttonPress.png,1,939,0,939,0,0.0
buttonPress.png.meta,1,939,0,939,0,0.0
cache.properties,2,4283,2052,2231,0,0.0
cache.properties.lock,2,4283,2052,2231,0,0.0
changelog.txt,3,54470,18194,36276,0,0.0
changelog.txt.meta,3,54470,18194,36276,0,0.0
checkerTexture.mat,4,61707,25431,36276,0,0.0
checkerTexture.mat.meta,4,61707,25431,36276,0,0.0
checkerTexture.png,4,61707,25431,36276,0,0.0
checkerTexture.png.meta,4,61707,25431,36276,0,0.0
classes.jar,2,2305,62,2243,0,0.0
classes.jar.meta,2,2305,62,2243,0,0.0
classes.meta,2,4283,2052,2231,0,0.0
color correction ramp.png,1,23752,8,23744,0,0.0
color correction ramp.png.meta,1,23752,8,23744,0,0.0
colors.xml,1,21682,20,21662,0,0.0
colors.xml.meta,1,21682,20,21662,0,0.0
com.meta,1,21682,20,21662,0,0.0
com_facebook_button_blue.xml,1,21682,20,21662,0,0.0
com_facebook_button_blue.xml.meta,1,21682,20,21662,0,0.0
com_facebook_button_blue_focused.9.png,4,86728,80,86648,0,0.0
com_facebook_button_blue_focused.9.png.meta,4,86728,80,86648,0,0.0
com_facebook_button_blue_normal.9.png,4,86728,80,86648,0,0.0
com_facebook_button_blue_normal.9.png.meta,4,86728,80,86648,0,0.0
com_facebook_button_blue_pressed.9.png,4,86728,80,86648,0,0.0
com_facebook_button_blue_pressed.9.png.meta,4,86728,80,86648,0,0.0
com_facebook_button_check.xml,1,21682,20,21662,0,0.0
com_facebook_button_check.xml.meta,1,21682,20,21662,0,0.0
com_facebook_button_check_off.png,1,21682,20,21662,0,0.0
com_facebook_button_check_off.png.meta,1,21682,20,21662,0,0.0
com_facebook_button_check_on.png,1,21682,20,21662,0,0.0
com_facebook_button_check_on.png.meta,1,21682,20,21662,0,0.0
com_facebook_button_grey_focused.9.png,3,65046,60,64986,0,0.0
com_facebook_button_grey_focused.9.png.meta,3,65046,60,64986,0,0.0
com_facebook_button_grey_normal.9.png,3,65046,60,64986,0,0.0
com_facebook_button_grey_normal.9.png.meta,3,65046,60,64986,0,0.0
com_facebook_button_grey_pressed.9.png,3,65046,60,64986,0,0.0
com_facebook_button_grey_pressed.9.png.meta,3,65046,60,64986,0,0.0
com_facebook_button_like.xml,1,21682,20,21662,0,0.0
com_facebook_button_like.xml.meta,1,21682,20,21662,0,0.0
com_facebook_button_like_background.png,4,86728,80,86648,0,0.0
com_facebook_button_like_background.png.meta,4,86728,80,86648,0,0.0
com_facebook_button_like_background_selected.png,4,86728,80,86648,0,0.0
com_facebook_button_like_background_selected.png.meta,4,86728,80,86648,0,0.0
com_facebook_button_like_icon.png,4,86728,80,86648,0,0.0
com_facebook_button_like_icon.png.meta,4,86728,80,86648,0,0.0
com_facebook_button_like_icon_selected.png,4,86728,80,86648,0,0.0
com_facebook_button_like_icon_selected.png.meta,4,86728,80,86648,0,0.0
com_facebook_button_like_pressed.png,4,86728,80,86648,0,0.0
com_facebook_button_like_pressed.png.meta,4,86728,80,86648,0,0.0
com_facebook_button_like_selected.xml,1,21682,20,21662,0,0.0
com_facebook_button_like_selected.xml.meta,1,21682,20,21662,0,0.0
com_facebook_close.png,4,86728,80,86648,0,0.0
com_facebook_close.png.meta,4,86728,80,86648,0,0.0
com_facebook_friendpickerfragment.xml,1,21682,20,21662,0,0.0
com_facebook_friendpickerfragment.xml.meta,1,21682,20,21662,0,0.0
com_facebook_inverse_icon.png,4,86728,80,86648,0,0.0
com_facebook_inverse_icon.png.meta,4,86728,80,86648,0,0.0
com_facebook_list_divider.9.png,1,21682,20,21662,0,0.0
com_facebook_list_divider.9.png.meta,1,21682,20,21662,0,0.0
com_facebook_list_section_header_background.9.png,1,21682,20,21662,0,0.0
com_facebook_list_section_header_background.9.png.meta,1,21682,20,21662,0,0.0
com_facebook_login_activity_layout.xml,1,21682,20,21662,0,0.0
com_facebook_login_activity_layout.xml.meta,1,21682,20,21662,0,0.0
com_facebook_loginbutton_silver.xml,1,21682,20,21662,0,0.0
com_facebook_loginbutton_silver.xml.meta,1,21682,20,21662,0,0.0
com_facebook_logo.png,3,65046,60,64986,0,0.0
com_facebook_logo.png.meta,3,65046,60,64986,0,0.0
com_facebook_picker_activity_circle_row.xml,1,21682,20,21662,0,0.0
com_facebook_picker_activity_circle_row.xml.meta,1,21682,20,21662,0,0.0
com_facebook_picker_checkbox.xml,1,21682,20,21662,0,0.0
com_facebook_picker_checkbox.xml.meta,1,21682,20,21662,0,0.0
com_facebook_picker_image.xml,1,21682,20,21662,0,0.0
com_facebook_picker_image.xml.meta,1,21682,20,21662,0,0.0
com_facebook_picker_item_background.xml,1,21682,20,21662,0,0.0
com_facebook_picker_item_background.xml.meta,1,21682,20,21662,0,0.0
com_facebook_picker_list_focused.9.png,1,21682,20,21662,0,0.0
com_facebook_picker_list_focused.9.png.meta,1,21682,20,21662,0,0.0
com_facebook_picker_list_longpressed.9.png,1,21682,20,21662,0,0.0
com_facebook_picker_list_longpressed.9.png.meta,1,21682,20,21662,0,0.0
com_facebook_picker_list_pressed.9.png,1,21682,20,21662,0,0.0
com_facebook_picker_list_pressed.9.png.meta,1,21682,20,21662,0,0.0
com_facebook_picker_list_row.xml,1,21682,20,21662,0,0.0
com_facebook_picker_list_row.xml.meta,1,21682,20,21662,0,0.0
com_facebook_picker_list_section_header.xml,1,21682,20,21662,0,0.0
com_facebook_picker_list_section_header.xml.meta,1,21682,20,21662,0,0.0
com_facebook_picker_list_selector.xml,1,21682,20,21662,0,0.0
com_facebook_picker_list_selector.xml.meta,1,21682,20,21662,0,0.0
com_facebook_picker_list_selector_background_transition.xml,1,21682,20,21662,0,0.0
com_facebook_picker_list_selector_background_transition.xml.meta,1,21682,20,21662,0,0.0
com_facebook_picker_list_selector_disabled.9.png,1,21682,20,21662,0,0.0
com_facebook_picker_list_selector_disabled.9.png.meta,1,21682,20,21662,0,0.0
com_facebook_picker_magnifier.png,3,65046,60,64986,0,0.0
com_facebook_picker_magnifier.png.meta,3,65046,60,64986,0,0.0
com_facebook_picker_search_box.xml,1,21682,20,21662,0,0.0
com_facebook_picker_search_box.xml.meta,1,21682,20,21662,0,0.0
com_facebook_picker_title_bar.xml,1,21682,20,21662,0,0.0
com_facebook_picker_title_bar.xml.meta,1,21682,20,21662,0,0.0
com_facebook_picker_title_bar_stub.xml,1,21682,20,21662,0,0.0
com_facebook_picker_title_bar_stub.xml.meta,1,21682,20,21662,0,0.0
com_facebook_picker_top_button.xml,1,21682,20,21662,0,0.0
com_facebook_picker_top_button.xml.meta,1,21682,20,21662,0,0.0
com_facebook_place_default_icon.png,1,21682,20,21662,0,0.0
com_facebook_place_default_icon.png.meta,1,21682,20,21662,0,0.0
com_facebook_placepickerfragment.xml,1,21682,20,21662,0,0.0
com_facebook_placepickerfragment.xml.meta,1,21682,20,21662,0,0.0
com_facebook_placepickerfragment_list_row.xml,1,21682,20,21662,0,0.0
com_facebook_placepickerfragment_list_row.xml.meta,1,21682,20,21662,0,0.0
com_facebook_profile_default_icon.png,1,21682,20,21662,0,0.0
com_facebook_profile_default_icon.png.meta,1,21682,20,21662,0,0.0
com_facebook_profile_picture_blank_portrait.png,1,21682,20,21662,0,0.0
com_facebook_profile_picture_blank_portrait.png.meta,1,21682,20,21662,0,0.0
com_facebook_profile_picture_blank_square.png,1,21682,20,21662,0,0.0
com_facebook_profile_picture_blank_square.png.meta,1,21682,20,21662,0,0.0
com_facebook_search_bar_layout.xml,1,21682,20,21662,0,0.0
com_facebook_search_bar_layout.xml.meta,1,21682,20,21662,0,0.0
com_facebook_tooltip_black_background.9.png,3,65046,60,64986,0,0.0
com_facebook_tooltip_black_background.9.png.meta,3,65046,60,64986,0,0.0
com_facebook_tooltip_black_bottomnub.png,3,65046,60,64986,0,0.0
com_facebook_tooltip_black_bottomnub.png.meta,3,65046,60,64986,0,0.0
com_facebook_tooltip_black_topnub.png,3,65046,60,64986,0,0.0
com_facebook_tooltip_black_topnub.png.meta,3,65046,60,64986,0,0.0
com_facebook_tooltip_black_xout.png,3,65046,60,64986,0,0.0
com_facebook_tooltip_black_xout.png.meta,3,65046,60,64986,0,0.0
com_facebook_tooltip_blue_background.9.png,3,65046,60,64986,0,0.0
com_facebook_tooltip_blue_background.9.png.meta,3,65046,60,64986,0,0.0
com_facebook_tooltip_blue_bottomnub.png,3,65046,60,64986,0,0.0
com_facebook_tooltip_blue_bottomnub.png.meta,3,65046,60,64986,0,0.0
com_facebook_tooltip_blue_topnub.png,3,65046,60,64986,0,0.0
com_facebook_tooltip_blue_topnub.png.meta,3,65046,60,64986,0,0.0
com_facebook_tooltip_blue_xout.png,3,65046,60,64986,0,0.0
com_facebook_tooltip_blue_xout.png.meta,3,65046,60,64986,0,0.0
com_facebook_tooltip_bubble.xml,1,21682,20,21662,0,0.0
com_facebook_tooltip_bubble.xml.meta,1,21682,20,21662,0,0.0
com_facebook_top_background.xml,1,21682,20,21662,0,0.0
com_facebook_top_background.xml.meta,1,21682,20,21662,0,0.0
com_facebook_top_button.xml,1,21682,20,21662,0,0.0
com_facebook_top_button.xml.meta,1,21682,20,21662,0,0.0
com_facebook_usersettingsfragment.xml,1,21682,20,21662,0,0.0
com_facebook_usersettingsfragment.xml.meta,1,21682,20,21662,0,0.0
com_facebook_usersettingsfragment_background_gradient.xml,1,21682,20,21662,0,0.0
com_facebook_usersettingsfragment_background_gradient.xml.meta,1,21682,20,21662,0,0.0
config,4,88695,44334,44361,0,0.0
config.xml,4,88695,44334,44361,0,0.0
conveyorBelt.js,4,61707,25431,36276,0,0.0
conveyorBelt.js.meta,4,61707,25431,36276,0,0.0
cube_texure.png,1,101002,17,100985,0,0.0
cube_texure.png.meta,1,101002,17,100985,0,0.0
default.properties,2,4283,2052,2231,0,0.0
default.properties.meta,2,4283,2052,2231,0,0.0
defaultMat.mat,4,26555,21,26534,1,0.25
defaultMat.mat.meta,3,26544,20,26524,0,0.0
defaultMuseum_bin.bytes,1,294,45,249,0,0.0
defaultMuseum_bin.bytes.meta,1,294,45,249,0,0.0
df1c44744974bd94aaf9fc726a2c0f52,4,143,4,139,0,0.0
dimens.xml,4,86728,80,86648,0,0.0
dimens.xml.meta,4,86728,80,86648,0,0.0
dive_splashscreen 2.png,1,86,8,78,1,1.0
dive_splashscreen 2.png.meta,1,86,8,78,1,1.0
dive_splashscreen.png,1,4181,22,4159,0,0.0
dive_splashscreen.png.meta,1,4181,22,4159,0,0.0
divejava.jar,1,4181,22,4159,0,0.0
divejava.jar.meta,1,4181,22,4159,0,0.0
donotdelete.txt,3,303006,51,302955,0,0.0
donotdelete.txt.meta,3,303006,51,302955,0,0.0
draw.png,2,873,433,440,0,0.0
draw.png.meta,2,873,433,440,0,0.0
drawable-hdpi.meta,1,21682,20,21662,0,0.0
drawable-ldpi.meta,1,21682,20,21662,0,0.0
drawable-mdpi.meta,1,21682,20,21662,0,0.0
drawable-xhdpi.meta,1,21682,20,21662,0,0.0
drawable-xxhdpi.meta,1,21682,20,21662,0,0.0
drawable.meta,1,21682,20,21662,0,0.0
drawables.xml,1,21682,20,21662,0,0.0
drawables.xml.meta,1,21682,20,21662,0,0.0
drive.png,1,939,0,939,0,0.0
drive.png.meta,1,939,0,939,0,0.0
e02ddf0757c254d41889566b7c7653a8,2,141,2,139,0,0.0
e244fbd7a9bceab4492d7873d46d9f99,2,141,2,139,0,0.0
e25cdd65756b73541b86ed27fcb920dd,2,141,2,139,0,0.0
ef42622602cd7ae49b03dde11bfcfde5,2,141,2,139,0,0.0
en.lproj.meta,2,101077,17,101060,0,0.0
enemy_Spider_AlertSound.wav,4,61707,25431,36276,0,0.0
enemy_Spider_AlertSound.wav.meta,4,61707,25431,36276,0,0.0
enemy_Spider_DestroyedExplosion.wav,4,61707,25431,36276,0,0.0
enemy_Spider_DestroyedExplosion.wav.meta,4,61707,25431,36276,0,0.0
enemy_Spider_Proximity.wav,4,61707,25431,36276,0,0.0
enemy_Spider_Proximity.wav.meta,4,61707,25431,36276,0,0.0
enemy_Spider_SelfDestruct.wav,4,61707,25431,36276,0,0.0
enemy_Spider_SelfDestruct.wav.meta,4,61707,25431,36276,0,0.0
enemy_Spider_skidding.wav,4,61707,25431,36276,0,0.0
enemy_Spider_skidding.wav.meta,4,61707,25431,36276,0,0.0
erase.png,2,803,434,369,0,0.0
erase.png.meta,2,803,434,369,0,0.0
exceptions.meta,1,81,18,63,0,0.0
expandedItems,3,461,0,461,0,0.0
f5f67c52d1564df4a8936ccd202a3bd8,3,80,2,78,0,0.0
f842ca1b1afa74324af9a4f50d7def30,1,377,0,377,0,0.0
facebook.meta,2,43364,40,43324,0,0.0
facebooksdk.jar,1,21682,20,21662,0,0.0
facebooksdk.jar.meta,1,21682,20,21662,0,0.0
failed.png,3,54470,18194,36276,0,0.0
failed.png.meta,3,54470,18194,36276,0,0.0
fbsrc.meta,1,21682,20,21662,0,0.0
fda2965378b6e5340a877fda1b6727fb,3,80,2,78,0,0.0
file.png,1,939,0,939,0,0.0
file.png.meta,1,939,0,939,0,0.0
fileHashes.bin,2,4283,2052,2231,0,0.0
fileSnapshots.bin,2,4283,2052,2231,0,0.0
fixup.projmods,1,21682,20,21662,0,0.0
fixup.projmods.meta,1,21682,20,21662,0,0.0
folder.png,1,939,0,939,0,0.0
folder.png.meta,2,990,38,952,1,0.5
frag_ao.cginc,1,23752,8,23744,0,0.0
frag_ao.cginc.meta,1,23752,8,23744,0,0.0
gen.meta,6,4720,2183,2537,1,0.16666666666666666
googleanalyticsv3.unitypackage,2,4852,36,4816,0,0.0
gradle-wrapper.jar,2,4283,2052,2231,0,0.0
gradle-wrapper.jar.meta,2,4283,2052,2231,0,0.0
gradle-wrapper.properties,2,4283,2052,2231,0,0.0
gradle-wrapper.properties.meta,2,4283,2052,2231,0,0.0
gradle.meta,2,4283,2052,2231,0,0.0
gradlew,4,8566,4104,4462,0,0.0
gradlew.bat,4,8566,4104,4462,0,0.0
gradlew.bat.meta,4,8566,4104,4462,0,0.0
gradlew.meta,4,8566,4104,4462,0,0.0
grayscale ramp.png,1,23752,8,23744,0,0.0
grayscale ramp.png.meta,1,23752,8,23744,0,0.0
green.mat,3,54470,18194,36276,0,0.0
green.mat.meta,3,54470,18194,36276,0,0.0
green.png,3,54470,18194,36276,0,0.0
green.png.meta,3,54470,18194,36276,0,0.0
grid.png,3,377,13,364,0,0.0
grid.png.meta,3,377,13,364,0,0.0
gui.meta,1,376,146,230,0,0.0
guidmapper,8,504,7,497,0,0.0
healthbar_player.mat,4,61707,25431,36276,0,0.0
healthbar_player.mat.meta,4,61707,25431,36276,0,0.0
iOS.meta,2,25863,42,25821,0,0.0
icons.meta,3,54470,18194,36276,0,0.0
ignored.png,3,54470,18194,36276,0,0.0
ignored.png.meta,3,54470,18194,36276,0,0.0
inconclusive.png,3,54470,18194,36276,0,0.0
inconclusive.png.meta,3,54470,18194,36276,0,0.0
jni.cpp,2,4283,2052,2231,0,0.0
jni.cpp.meta,2,4283,2052,2231,0,0.0
jni.meta,2,4283,2052,2231,0,0.0
layout.meta,1,21682,20,21662,0,0.0
level0,4,66656,22248,44408,0,0.0
level1,2,22287,48,22239,0,0.0
level2,2,22287,48,22239,0,0.0
level3,2,22287,48,22239,0,0.0
level4,2,22287,48,22239,0,0.0
lib.meta,1,3531,1375,2156,0,0.0
libGoogleAnalyticsServices.a,1,4836,20,4816,0,0.0
libGoogleAnalyticsServices.a.meta,1,4836,20,4816,0,0.0
libGoogleAnalyticsServices.jar,1,4836,20,4816,0,0.0
libGoogleAnalyticsServices.jar.meta,1,4836,20,4816,0,0.0
libdivesensor.a,1,4181,22,4159,0,0.0
libdivesensor.a.meta,1,4181,22,4159,0,0.0
libdivesensor.so,1,4181,22,4159,0,0.0
libdivesensor.so.meta,1,4181,22,4159,0,0.0
libjni.so,2,4283,2052,2231,0,0.0
libjni.so.meta,2,4283,2052,2231,0,0.0
libs.meta,4,26038,2129,23909,0,0.0
local.properties,3,4332,2084,2248,0,0.0
local.properties.meta,2,4283,2052,2231,0,0.0
machine.config,8,177390,88668,88722,0,0.0
mainData,5,88790,44382,44408,0,0.0
material-bump.jpg,1,23752,8,23744,0,0.0
